video_id,component,npz,n_frames,duration,cell
52wqJhKuFHw,core_clip,embeddings.npz,24,7,vshort/v_100k/en
52wqJhKuFHw,core_optical_flow,flow.npz,24,7,vshort/v_100k/en
52wqJhKuFHw,cut_detection,cut_detection_features_2026-07-20_16-34-57-853989_87683000.npz,24,7,vshort/v_100k/en
52wqJhKuFHw,cut_detection,cut_detection_model_facing_2026-07-20_16-34-57-364623_eccda0b6.npz,24,7,vshort/v_100k/en
52wqJhKuFHw,scene_classification,scene_classification_features.npz,24,7,vshort/v_100k/en
52wqJhKuFHw,uniqueness,uniqueness.npz,24,7,vshort/v_100k/en
52wqJhKuFHw,video_pacing,video_pacing_features.npz,0,7,vshort/v_100k/en
54cr4rI3WvM,core_clip,embeddings.npz,39,10,short/v_10k/en
54cr4rI3WvM,core_optical_flow,flow.npz,39,10,short/v_10k/en
54cr4rI3WvM,cut_detection,cut_detection_features_2026-07-20_15-16-41-874545_2e0113fb.npz,39,10,short/v_10k/en
54cr4rI3WvM,cut_detection,cut_detection_model_facing_2026-07-20_15-16-41-257578_76c8986f.npz,39,10,short/v_10k/en
54cr4rI3WvM,scene_classification,scene_classification_features.npz,39,10,short/v_10k/en
54cr4rI3WvM,uniqueness,uniqueness.npz,39,10,short/v_10k/en
54cr4rI3WvM,video_pacing,video_pacing_features.npz,39,10,short/v_10k/en
56pH6iGygHY,core_clip,embeddings.npz,126,32,short/v_10k/other
56pH6iGygHY,core_optical_flow,flow.npz,126,32,short/v_10k/other
56pH6iGygHY,cut_detection,cut_detection_model_facing_2026-07-20_01-26-27-997753_534e66ee.npz,126,32,short/v_10k/other
56pH6iGygHY,cut_detection,cut_detection_features_2026-07-20_01-26-28-471625_68852481.npz,126,32,short/v_10k/other
56pH6iGygHY,scene_classification,scene_classification_features.npz,126,32,short/v_10k/other
56pH6iGygHY,uniqueness,uniqueness.npz,120,32,short/v_10k/other
56pH6iGygHY,video_pacing,video_pacing_features.npz,120,32,short/v_10k/other
5Cf0m0ihXv0,core_clip,embeddings.npz,239,61,medium/v_1m/ru
5Cf0m0ihXv0,core_optical_flow,flow.npz,239,61,medium/v_1m/ru
5Cf0m0ihXv0,cut_detection,cut_detection_features_2026-07-19_17-19-50-925755_b5280716.npz,239,61,medium/v_1m/ru
5Cf0m0ihXv0,cut_detection,cut_detection_model_facing_2026-07-19_17-19-50-421705_430b0c12.npz,239,61,medium/v_1m/ru
5Cf0m0ihXv0,scene_classification,scene_classification_features.npz,239,61,medium/v_1m/ru
5Cf0m0ihXv0,uniqueness,uniqueness.npz,119,61,medium/v_1m/ru
5Cf0m0ihXv0,video_pacing,video_pacing_features.npz,119,61,medium/v_1m/ru
5H7W4iM2AXM,core_clip,embeddings.npz,251,83,medium/v_10k/en
5H7W4iM2AXM,core_optical_flow,flow.npz,251,83,medium/v_10k/en
5H7W4iM2AXM,cut_detection,cut_detection_features_2026-07-20_13-19-12-726527_c20f912a.npz,251,83,medium/v_10k/en
5H7W4iM2AXM,cut_detection,cut_detection_model_facing_2026-07-20_13-19-12-152513_a088c069.npz,251,83,medium/v_10k/en
5H7W4iM2AXM,scene_classification,scene_classification_features.npz,250,83,medium/v_10k/en
5H7W4iM2AXM,uniqueness,uniqueness.npz,120,83,medium/v_10k/en
5H7W4iM2AXM,video_pacing,video_pacing_features.npz,120,83,medium/v_10k/en
5ICPKD2lky8,core_clip,embeddings.npz,259,104,medium/v_viral/en
5ICPKD2lky8,core_optical_flow,flow.npz,259,104,medium/v_viral/en
5ICPKD2lky8,cut_detection,cut_detection_features_2026-07-20_07-10-50-863738_ec1e19c4.npz,259,104,medium/v_viral/en
5ICPKD2lky8,cut_detection,cut_detection_model_facing_2026-07-20_07-10-50-337852_a4077b72.npz,259,104,medium/v_viral/en
5ICPKD2lky8,scene_classification,scene_classification_features.npz,250,104,medium/v_viral/en
5ICPKD2lky8,uniqueness,uniqueness.npz,120,104,medium/v_viral/en
5ICPKD2lky8,video_pacing,video_pacing_features.npz,120,104,medium/v_viral/en
5JHXjUjSWcg,core_clip,embeddings.npz,186,47,short/v_low/ru
5JHXjUjSWcg,core_optical_flow,flow.npz,186,47,short/v_low/ru
5JHXjUjSWcg,cut_detection,cut_detection_features_2026-07-19_20-05-29-242405_bff77e65.npz,186,47,short/v_low/ru
5JHXjUjSWcg,cut_detection,cut_detection_model_facing_2026-07-19_20-05-28-730680_4ca7b3b5.npz,186,47,short/v_low/ru
5JHXjUjSWcg,scene_classification,scene_classification_features.npz,186,47,short/v_low/ru
5JHXjUjSWcg,uniqueness,uniqueness.npz,120,47,short/v_low/ru
5JHXjUjSWcg,video_pacing,video_pacing_features.npz,120,47,short/v_low/ru
5KefDn7uN1s,core_clip,embeddings.npz,301,619,long/v_100k/ru
5KefDn7uN1s,core_optical_flow,flow.npz,301,619,long/v_100k/ru
5KefDn7uN1s,cut_detection,cut_detection_model_facing_2026-07-19_21-37-59-938566_16692d23.npz,301,619,long/v_100k/ru
5KefDn7uN1s,cut_detection,cut_detection_features_2026-07-19_21-38-00-356454_874a36e0.npz,301,619,long/v_100k/ru
5KefDn7uN1s,scene_classification,scene_classification_features.npz,249,619,long/v_100k/ru
5KefDn7uN1s,uniqueness,uniqueness.npz,119,619,long/v_100k/ru
5KefDn7uN1s,video_pacing,video_pacing_features.npz,119,619,long/v_100k/ru
5Kk6NP7e_Xo,core_clip,embeddings.npz,299,538,long/v_100k/ru
5Kk6NP7e_Xo,core_optical_flow,flow.npz,299,538,long/v_100k/ru
5Kk6NP7e_Xo,cut_detection,cut_detection_features_2026-07-20_03-54-48-718122_10ba64e7.npz,299,538,long/v_100k/ru
5Kk6NP7e_Xo,cut_detection,cut_detection_model_facing_2026-07-20_03-54-48-234091_776297bb.npz,299,538,long/v_100k/ru
5Kk6NP7e_Xo,scene_classification,scene_classification_features.npz,249,538,long/v_100k/ru
5Kk6NP7e_Xo,uniqueness,uniqueness.npz,119,538,long/v_100k/ru
5Kk6NP7e_Xo,video_pacing,video_pacing_features.npz,119,538,long/v_100k/ru
5OyW5Eme8hc,core_clip,embeddings.npz,22,6,vshort/v_viral/en
5OyW5Eme8hc,core_optical_flow,flow.npz,22,6,vshort/v_viral/en
5OyW5Eme8hc,cut_detection,cut_detection_features_2026-07-19_21-08-12-390716_2f673bcf.npz,22,6,vshort/v_viral/en
5OyW5Eme8hc,cut_detection,cut_detection_model_facing_2026-07-19_21-08-11-933972_d88a9a42.npz,22,6,vshort/v_viral/en
5OyW5Eme8hc,scene_classification,scene_classification_features.npz,22,6,vshort/v_viral/en
5OyW5Eme8hc,uniqueness,uniqueness.npz,22,6,vshort/v_viral/en
5OyW5Eme8hc,video_pacing,video_pacing_features.npz,0,6,vshort/v_viral/en
5RW0rlpsFas,core_clip,embeddings.npz,34,9,vshort/v_100k/en
5RW0rlpsFas,core_optical_flow,flow.npz,34,9,vshort/v_100k/en
5RW0rlpsFas,cut_detection,cut_detection_model_facing_2026-07-20_02-25-14-247233_991cfec3.npz,34,9,vshort/v_100k/en
5RW0rlpsFas,cut_detection,cut_detection_features_2026-07-20_02-25-14-572792_79025925.npz,34,9,vshort/v_100k/en
5RW0rlpsFas,scene_classification,scene_classification_features.npz,34,9,vshort/v_100k/en
5RW0rlpsFas,uniqueness,uniqueness.npz,34,9,vshort/v_100k/en
5RW0rlpsFas,video_pacing,video_pacing_features.npz,34,9,vshort/v_100k/en
5eXw-ZTlqSo,core_clip,embeddings.npz,24,7,vshort/v_1m/en
5eXw-ZTlqSo,core_optical_flow,flow.npz,24,7,vshort/v_1m/en
5eXw-ZTlqSo,cut_detection,cut_detection_model_facing_2026-07-20_02-52-08-948558_e3863fb4.npz,24,7,vshort/v_1m/en
5eXw-ZTlqSo,cut_detection,cut_detection_features_2026-07-20_02-52-09-487709_089410e9.npz,24,7,vshort/v_1m/en
5eXw-ZTlqSo,scene_classification,scene_classification_features.npz,24,7,vshort/v_1m/en
5eXw-ZTlqSo,uniqueness,uniqueness.npz,24,7,vshort/v_1m/en
5eXw-ZTlqSo,video_pacing,video_pacing_features.npz,0,7,vshort/v_1m/en
5g26e3ISpFo,core_clip,embeddings.npz,25,7,vshort/v_low/ru
5g26e3ISpFo,core_optical_flow,flow.npz,25,7,vshort/v_low/ru
5g26e3ISpFo,cut_detection,cut_detection_model_facing_2026-07-20_10-14-53-839975_19b4a11c.npz,25,7,vshort/v_low/ru
5g26e3ISpFo,cut_detection,cut_detection_features_2026-07-20_10-14-54-624029_6ef3c63d.npz,25,7,vshort/v_low/ru
5g26e3ISpFo,scene_classification,scene_classification_features.npz,25,7,vshort/v_low/ru
5g26e3ISpFo,uniqueness,uniqueness.npz,25,7,vshort/v_low/ru
5g26e3ISpFo,video_pacing,video_pacing_features.npz,0,7,vshort/v_low/ru
5hoPZlSSNDk,core_clip,embeddings.npz,15,4,vshort/v_1m/en
5hoPZlSSNDk,core_optical_flow,flow.npz,15,4,vshort/v_1m/en
5hoPZlSSNDk,cut_detection,cut_detection_model_facing_2026-07-20_17-05-47-630865_c0b1eddf.npz,15,4,vshort/v_1m/en
5hoPZlSSNDk,cut_detection,cut_detection_features_2026-07-20_17-05-48-128409_d173ef82.npz,15,4,vshort/v_1m/en
5hoPZlSSNDk,scene_classification,scene_classification_features.npz,15,4,vshort/v_1m/en
5hoPZlSSNDk,uniqueness,uniqueness.npz,15,4,vshort/v_1m/en
5hoPZlSSNDk,video_pacing,video_pacing_features.npz,0,4,vshort/v_1m/en
5iGNp8iek9U,core_clip,embeddings.npz,246,71,medium/v_10k/ru
5iGNp8iek9U,core_optical_flow,flow.npz,246,71,medium/v_10k/ru
5iGNp8iek9U,cut_detection,cut_detection_model_facing_2026-07-20_06-17-38-886837_b7afaf2e.npz,246,71,medium/v_10k/ru
5iGNp8iek9U,cut_detection,cut_detection_features_2026-07-20_06-17-39-544243_28b2ecf0.npz,246,71,medium/v_10k/ru
5iGNp8iek9U,scene_classification,scene_classification_features.npz,246,71,medium/v_10k/ru
5iGNp8iek9U,uniqueness,uniqueness.npz,120,71,medium/v_10k/ru
5iGNp8iek9U,video_pacing,video_pacing_features.npz,120,71,medium/v_10k/ru
5kEGZianfg4,core_clip,embeddings.npz,153,39,short/v_100k/en
5kEGZianfg4,core_optical_flow,flow.npz,153,39,short/v_100k/en
5kEGZianfg4,cut_detection,cut_detection_model_facing_2026-07-20_22-10-56-838641_0423aac3.npz,153,39,short/v_100k/en
5kEGZianfg4,cut_detection,cut_detection_features_2026-07-20_22-10-57-477705_d7d17cdb.npz,153,39,short/v_100k/en
5kEGZianfg4,scene_classification,scene_classification_features.npz,153,39,short/v_100k/en
5kEGZianfg4,uniqueness,uniqueness.npz,120,39,short/v_100k/en
5kEGZianfg4,video_pacing,video_pacing_features.npz,120,39,short/v_100k/en
5lvsCpub1S0,core_clip,embeddings.npz,247,75,medium/v_10k/ru
5lvsCpub1S0,core_optical_flow,flow.npz,247,75,medium/v_10k/ru
5lvsCpub1S0,cut_detection,cut_detection_features_2026-07-20_13-35-05-453743_10b6378e.npz,247,75,medium/v_10k/ru
5lvsCpub1S0,cut_detection,cut_detection_model_facing_2026-07-20_13-35-04-933233_d5183e97.npz,247,75,medium/v_10k/ru
5lvsCpub1S0,scene_classification,scene_classification_features.npz,247,75,medium/v_10k/ru
5lvsCpub1S0,uniqueness,uniqueness.npz,120,75,medium/v_10k/ru
5lvsCpub1S0,video_pacing,video_pacing_features.npz,120,75,medium/v_10k/ru
5nVgAfF8AXU,core_clip,embeddings.npz,254,91,medium/v_10k/other
5nVgAfF8AXU,core_optical_flow,flow.npz,254,91,medium/v_10k/other
5nVgAfF8AXU,cut_detection,cut_detection_model_facing_2026-07-20_06-10-03-843813_f7d0141a.npz,254,91,medium/v_10k/other
5nVgAfF8AXU,cut_detection,cut_detection_features_2026-07-20_06-10-04-327219_c2e8942a.npz,254,91,medium/v_10k/other
5nVgAfF8AXU,scene_classification,scene_classification_features.npz,250,91,medium/v_10k/other
5nVgAfF8AXU,uniqueness,uniqueness.npz,120,91,medium/v_10k/other
5nVgAfF8AXU,video_pacing,video_pacing_features.npz,120,91,medium/v_10k/other
5pxW3_O7ulI,core_clip,embeddings.npz,30,8,vshort/v_100k/ru
5pxW3_O7ulI,core_optical_flow,flow.npz,30,8,vshort/v_100k/ru
5pxW3_O7ulI,cut_detection,cut_detection_model_facing_2026-07-20_16-45-40-748391_11afbd2c.npz,30,8,vshort/v_100k/ru
5pxW3_O7ulI,cut_detection,cut_detection_features_2026-07-20_16-45-41-340426_869b603e.npz,30,8,vshort/v_100k/ru
5pxW3_O7ulI,scene_classification,scene_classification_features.npz,30,8,vshort/v_100k/ru
5pxW3_O7ulI,uniqueness,uniqueness.npz,30,8,vshort/v_100k/ru
5pxW3_O7ulI,video_pacing,video_pacing_features.npz,30,8,vshort/v_100k/ru
5vy2qCoaaDI,core_clip,embeddings.npz,310,713,long/v_100k/ru
5vy2qCoaaDI,core_optical_flow,flow.npz,310,713,long/v_100k/ru
5vy2qCoaaDI,cut_detection,cut_detection_features_2026-07-20_11-04-05-264804_ce5b6487.npz,310,713,long/v_100k/ru
5vy2qCoaaDI,cut_detection,cut_detection_model_facing_2026-07-20_11-04-04-655649_0cfb8a1d.npz,310,713,long/v_100k/ru
5vy2qCoaaDI,scene_classification,scene_classification_features.npz,250,713,long/v_100k/ru
5vy2qCoaaDI,uniqueness,uniqueness.npz,120,713,long/v_100k/ru
5vy2qCoaaDI,video_pacing,video_pacing_features.npz,120,713,long/v_100k/ru
5w1rfRn0RVo,core_clip,embeddings.npz,145,37,short/v_1m/ru
5w1rfRn0RVo,core_optical_flow,flow.npz,145,37,short/v_1m/ru
5w1rfRn0RVo,cut_detection,cut_detection_model_facing_2026-07-20_01-45-57-128910_913e1300.npz,145,37,short/v_1m/ru
5w1rfRn0RVo,cut_detection,cut_detection_features_2026-07-20_01-45-57-442763_f2001f5a.npz,145,37,short/v_1m/ru
5w1rfRn0RVo,scene_classification,scene_classification_features.npz,145,37,short/v_1m/ru
5w1rfRn0RVo,uniqueness,uniqueness.npz,120,37,short/v_1m/ru
5w1rfRn0RVo,video_pacing,video_pacing_features.npz,120,37,short/v_1m/ru
5x702QirIFc,core_clip,embeddings.npz,240,60,medium/v_viral/other
5x702QirIFc,core_optical_flow,flow.npz,240,60,medium/v_viral/other
5x702QirIFc,cut_detection,cut_detection_features_2026-07-20_14-41-55-476064_f11cdb28.npz,240,60,medium/v_viral/other
5x702QirIFc,cut_detection,cut_detection_model_facing_2026-07-20_14-41-54-968170_a9a2be5e.npz,240,60,medium/v_viral/other
5x702QirIFc,scene_classification,scene_classification_features.npz,240,60,medium/v_viral/other
5x702QirIFc,uniqueness,uniqueness.npz,120,60,medium/v_viral/other
5x702QirIFc,video_pacing,video_pacing_features.npz,120,60,medium/v_viral/other
5zji9fi21bo,core_clip,embeddings.npz,93,24,short/v_100k/en
5zji9fi21bo,core_optical_flow,flow.npz,93,24,short/v_100k/en
5zji9fi21bo,cut_detection,cut_detection_features_2026-07-20_14-56-33-883046_db60e6fa.npz,93,24,short/v_100k/en
5zji9fi21bo,cut_detection,cut_detection_model_facing_2026-07-20_14-56-33-386468_1c909fd0.npz,93,24,short/v_100k/en
5zji9fi21bo,scene_classification,scene_classification_features.npz,93,24,short/v_100k/en
5zji9fi21bo,uniqueness,uniqueness.npz,93,24,short/v_100k/en
5zji9fi21bo,video_pacing,video_pacing_features.npz,93,24,short/v_100k/en
6-VHAJ4ce0Y,core_clip,embeddings.npz,224,57,short/v_1m/ru
6-VHAJ4ce0Y,core_optical_flow,flow.npz,224,57,short/v_1m/ru
6-VHAJ4ce0Y,cut_detection,cut_detection_features_2026-07-20_15-49-07-647971_fefafd96.npz,224,57,short/v_1m/ru
6-VHAJ4ce0Y,cut_detection,cut_detection_model_facing_2026-07-20_15-49-07-045739_bda1b4d4.npz,224,57,short/v_1m/ru
6-VHAJ4ce0Y,scene_classification,scene_classification_features.npz,224,57,short/v_1m/ru
6-VHAJ4ce0Y,uniqueness,uniqueness.npz,120,57,short/v_1m/ru
6-VHAJ4ce0Y,video_pacing,video_pacing_features.npz,120,57,short/v_1m/ru
613AMKmiR4c,core_clip,embeddings.npz,30,8,vshort/v_1m/ru
613AMKmiR4c,core_optical_flow,flow.npz,30,8,vshort/v_1m/ru
613AMKmiR4c,cut_detection,cut_detection_model_facing_2026-07-20_03-01-47-854513_22028bc4.npz,30,8,vshort/v_1m/ru
613AMKmiR4c,cut_detection,cut_detection_features_2026-07-20_03-01-48-345277_fc08f762.npz,30,8,vshort/v_1m/ru
613AMKmiR4c,scene_classification,scene_classification_features.npz,30,8,vshort/v_1m/ru
613AMKmiR4c,uniqueness,uniqueness.npz,30,8,vshort/v_1m/ru
613AMKmiR4c,video_pacing,video_pacing_features.npz,30,8,vshort/v_1m/ru
62MpGVlSIIE,core_clip,embeddings.npz,20,6,vshort/v_10k/en
62MpGVlSIIE,core_optical_flow,flow.npz,20,6,vshort/v_10k/en
62MpGVlSIIE,cut_detection,cut_detection_features_2026-07-20_09-24-35-560319_c811b58e.npz,20,6,vshort/v_10k/en
62MpGVlSIIE,cut_detection,cut_detection_model_facing_2026-07-20_09-24-35-052954_55d65f83.npz,20,6,vshort/v_10k/en
62e-ZAyi3KI,core_clip,embeddings.npz,184,47,short/v_1m/en
62e-ZAyi3KI,core_optical_flow,flow.npz,184,47,short/v_1m/en
62e-ZAyi3KI,cut_detection,cut_detection_model_facing_2026-07-20_01-36-21-032579_33cb9cd6.npz,184,47,short/v_1m/en
62e-ZAyi3KI,cut_detection,cut_detection_features_2026-07-20_01-36-21-332941_616318ed.npz,184,47,short/v_1m/en
62e-ZAyi3KI,scene_classification,scene_classification_features.npz,184,47,short/v_1m/en
62e-ZAyi3KI,uniqueness,uniqueness.npz,119,47,short/v_1m/en
62e-ZAyi3KI,video_pacing,video_pacing_features.npz,119,47,short/v_1m/en
63ytNC2iRfc,core_clip,embeddings.npz,299,480,long/v_low/other
63ytNC2iRfc,core_optical_flow,flow.npz,299,480,long/v_low/other
63ytNC2iRfc,cut_detection,cut_detection_model_facing_2026-07-19_22-39-00-423532_c71a841f.npz,299,480,long/v_low/other
63ytNC2iRfc,cut_detection,cut_detection_features_2026-07-19_22-39-01-048566_671bf9b2.npz,299,480,long/v_low/other
63ytNC2iRfc,scene_classification,scene_classification_features.npz,249,480,long/v_low/other
63ytNC2iRfc,uniqueness,uniqueness.npz,119,480,long/v_low/other
63ytNC2iRfc,video_pacing,video_pacing_features.npz,119,480,long/v_low/other
68CGE_1kRTQ,core_clip,embeddings.npz,22,6,vshort/v_1m/en
68CGE_1kRTQ,core_optical_flow,flow.npz,22,6,vshort/v_1m/en
68CGE_1kRTQ,cut_detection,cut_detection_features_2026-07-20_09-40-16-864187_4328a522.npz,22,6,vshort/v_1m/en
68CGE_1kRTQ,cut_detection,cut_detection_model_facing_2026-07-20_09-40-16-338661_a49a01e4.npz,22,6,vshort/v_1m/en
68CGE_1kRTQ,scene_classification,scene_classification_features.npz,22,6,vshort/v_1m/en
68CGE_1kRTQ,uniqueness,uniqueness.npz,22,6,vshort/v_1m/en
68CGE_1kRTQ,video_pacing,video_pacing_features.npz,0,6,vshort/v_1m/en
68UqsSkZl4E,core_clip,embeddings.npz,93,24,short/v_low/other
68UqsSkZl4E,core_optical_flow,flow.npz,93,24,short/v_low/other
68UqsSkZl4E,cut_detection,cut_detection_features_2026-07-20_08-38-06-119358_02e60670.npz,93,24,short/v_low/other
68UqsSkZl4E,cut_detection,cut_detection_model_facing_2026-07-20_08-38-05-589287_14111ff7.npz,93,24,short/v_low/other
68UqsSkZl4E,scene_classification,scene_classification_features.npz,93,24,short/v_low/other
68UqsSkZl4E,uniqueness,uniqueness.npz,93,24,short/v_low/other
68UqsSkZl4E,video_pacing,video_pacing_features.npz,93,24,short/v_low/other
69esKgAP8lc,core_clip,embeddings.npz,261,109,medium/v_1m/ru
69esKgAP8lc,core_optical_flow,flow.npz,261,109,medium/v_1m/ru
69esKgAP8lc,cut_detection,cut_detection_model_facing_2026-07-20_06-41-10-672068_369bfb61.npz,261,109,medium/v_1m/ru
69esKgAP8lc,cut_detection,cut_detection_features_2026-07-20_06-41-11-170765_f5e8219c.npz,261,109,medium/v_1m/ru
69esKgAP8lc,scene_classification,scene_classification_features.npz,250,109,medium/v_1m/ru
69esKgAP8lc,uniqueness,uniqueness.npz,120,109,medium/v_1m/ru
69esKgAP8lc,video_pacing,video_pacing_features.npz,120,109,medium/v_1m/ru
69mZPTzU1rE,core_clip,embeddings.npz,20,6,vshort/v_10k/ru
69mZPTzU1rE,core_optical_flow,flow.npz,20,6,vshort/v_10k/ru
69mZPTzU1rE,cut_detection,cut_detection_features_2026-07-21_00-09-17-448310_48303a22.npz,20,6,vshort/v_10k/ru
69mZPTzU1rE,cut_detection,cut_detection_model_facing_2026-07-21_00-09-16-932645_866f8ee4.npz,20,6,vshort/v_10k/ru
69mZPTzU1rE,scene_classification,scene_classification_features.npz,20,6,vshort/v_10k/ru
69mZPTzU1rE,uniqueness,uniqueness.npz,20,6,vshort/v_10k/ru
69mZPTzU1rE,video_pacing,video_pacing_features.npz,0,6,vshort/v_10k/ru
6AKwT8E8gsQ,core_clip,embeddings.npz,49,13,short/v_viral/ru
6AKwT8E8gsQ,core_optical_flow,flow.npz,49,13,short/v_viral/ru
6AKwT8E8gsQ,cut_detection,cut_detection_features_2026-07-20_23-40-23-962868_b63e1f28.npz,49,13,short/v_viral/ru
6AKwT8E8gsQ,cut_detection,cut_detection_model_facing_2026-07-20_23-40-23-470849_835c7548.npz,49,13,short/v_viral/ru
6AKwT8E8gsQ,scene_classification,scene_classification_features.npz,49,13,short/v_viral/ru
6AKwT8E8gsQ,uniqueness,uniqueness.npz,49,13,short/v_viral/ru
6AKwT8E8gsQ,video_pacing,video_pacing_features.npz,49,13,short/v_viral/ru
6AdV-oxQ6qM,core_clip,embeddings.npz,299,517,long/v_10k/en
6AdV-oxQ6qM,core_optical_flow,flow.npz,299,517,long/v_10k/en
6AdV-oxQ6qM,cut_detection,cut_detection_model_facing_2026-07-19_15-30-55-659434_b63a1b48.npz,299,517,long/v_10k/en
6AdV-oxQ6qM,cut_detection,cut_detection_features_2026-07-19_15-30-56-153014_f5e91016.npz,299,517,long/v_10k/en
6AdV-oxQ6qM,scene_classification,scene_classification_features.npz,249,517,long/v_10k/en
6AdV-oxQ6qM,uniqueness,uniqueness.npz,119,517,long/v_10k/en
6AdV-oxQ6qM,video_pacing,video_pacing_features.npz,119,517,long/v_10k/en
6H8-8rfxc6Q,core_clip,embeddings.npz,241,63,medium/v_low/ru
6H8-8rfxc6Q,core_optical_flow,flow.npz,241,63,medium/v_low/ru
6H8-8rfxc6Q,cut_detection,cut_detection_features_2026-07-20_07-03-01-082987_93903453.npz,241,63,medium/v_low/ru
6H8-8rfxc6Q,cut_detection,cut_detection_model_facing_2026-07-20_07-03-00-566057_96282423.npz,241,63,medium/v_low/ru
6H8-8rfxc6Q,scene_classification,scene_classification_features.npz,241,63,medium/v_low/ru
6H8-8rfxc6Q,uniqueness,uniqueness.npz,120,63,medium/v_low/ru
6H8-8rfxc6Q,video_pacing,video_pacing_features.npz,120,63,medium/v_low/ru
6HkENS2rS5Y,core_clip,embeddings.npz,300,567,long/v_100k/en
6HkENS2rS5Y,core_optical_flow,flow.npz,300,567,long/v_100k/en
6HkENS2rS5Y,cut_detection,cut_detection_features_2026-07-20_10-44-55-650527_ad51be1e.npz,300,567,long/v_100k/en
6HkENS2rS5Y,cut_detection,cut_detection_model_facing_2026-07-20_10-44-55-042467_67a71bcd.npz,300,567,long/v_100k/en
6HkENS2rS5Y,scene_classification,scene_classification_features.npz,250,567,long/v_100k/en
6HkENS2rS5Y,uniqueness,uniqueness.npz,120,567,long/v_100k/en
6HkENS2rS5Y,video_pacing,video_pacing_features.npz,120,567,long/v_100k/en
6JMd0w4v8-s,core_clip,embeddings.npz,262,114,medium/v_low/ru
6JMd0w4v8-s,core_optical_flow,flow.npz,262,114,medium/v_low/ru
6JMd0w4v8-s,cut_detection,cut_detection_model_facing_2026-07-19_17-35-11-034241_88ec32b0.npz,262,114,medium/v_low/ru
6JMd0w4v8-s,cut_detection,cut_detection_features_2026-07-19_17-35-11-639261_def06b11.npz,262,114,medium/v_low/ru
6JMd0w4v8-s,scene_classification,scene_classification_features.npz,250,114,medium/v_low/ru
6JMd0w4v8-s,uniqueness,uniqueness.npz,120,114,medium/v_low/ru
6JMd0w4v8-s,video_pacing,video_pacing_features.npz,120,114,medium/v_low/ru
6Jj2zc7cgLI,core_clip,embeddings.npz,238,60,medium/v_1m/other
6Jj2zc7cgLI,core_optical_flow,flow.npz,238,60,medium/v_1m/other
6Jj2zc7cgLI,cut_detection,cut_detection_features_2026-07-20_21-06-15-546229_95bafa67.npz,238,60,medium/v_1m/other
6Jj2zc7cgLI,cut_detection,cut_detection_model_facing_2026-07-20_21-06-14-972660_ad3c6685.npz,238,60,medium/v_1m/other
6Jj2zc7cgLI,scene_classification,scene_classification_features.npz,238,60,medium/v_1m/other
6Jj2zc7cgLI,uniqueness,uniqueness.npz,120,60,medium/v_1m/other
6Jj2zc7cgLI,video_pacing,video_pacing_features.npz,120,60,medium/v_1m/other
6L6yDJrDydY,core_clip,embeddings.npz,167,42,short/v_10k/other
6L6yDJrDydY,core_optical_flow,flow.npz,167,42,short/v_10k/other
6L6yDJrDydY,cut_detection,cut_detection_model_facing_2026-07-19_18-25-38-291272_0acff38a.npz,167,42,short/v_10k/other
6L6yDJrDydY,cut_detection,cut_detection_features_2026-07-19_18-25-38-860714_a0c493e5.npz,167,42,short/v_10k/other
6L6yDJrDydY,scene_classification,scene_classification_features.npz,167,42,short/v_10k/other
6L6yDJrDydY,uniqueness,uniqueness.npz,120,42,short/v_10k/other
6L6yDJrDydY,video_pacing,video_pacing_features.npz,120,42,short/v_10k/other
6LwVPp7gDbw,core_clip,embeddings.npz,312,732,long/v_100k/en
6LwVPp7gDbw,core_optical_flow,flow.npz,312,732,long/v_100k/en
6LwVPp7gDbw,cut_detection,cut_detection_model_facing_2026-07-20_03-39-27-637220_b8f9d9c2.npz,312,732,long/v_100k/en
6LwVPp7gDbw,cut_detection,cut_detection_features_2026-07-20_03-39-28-162322_69ed88a8.npz,312,732,long/v_100k/en
6LwVPp7gDbw,scene_classification,scene_classification_features.npz,250,732,long/v_100k/en
6LwVPp7gDbw,uniqueness,uniqueness.npz,120,732,long/v_100k/en
6LwVPp7gDbw,video_pacing,video_pacing_features.npz,120,732,long/v_100k/en
6NWaxEks2dg,core_clip,embeddings.npz,312,753,long/v_low/ru
6NWaxEks2dg,core_optical_flow,flow.npz,312,753,long/v_low/ru
6NWaxEks2dg,cut_detection,cut_detection_features_2026-07-20_12-23-51-121459_e7174318.npz,312,753,long/v_low/ru
6NWaxEks2dg,cut_detection,cut_detection_model_facing_2026-07-20_12-23-50-682415_2afddb54.npz,312,753,long/v_low/ru
6NWaxEks2dg,scene_classification,scene_classification_features.npz,249,753,long/v_low/ru
6NWaxEks2dg,uniqueness,uniqueness.npz,119,753,long/v_low/ru
6NWaxEks2dg,video_pacing,video_pacing_features.npz,119,753,long/v_low/ru
6NlzjzH4ZUc,core_clip,embeddings.npz,232,59,short/v_100k/other
6NlzjzH4ZUc,core_optical_flow,flow.npz,232,59,short/v_100k/other
6NlzjzH4ZUc,cut_detection,cut_detection_features_2026-07-20_22-18-26-032477_e6d93deb.npz,232,59,short/v_100k/other
6NlzjzH4ZUc,cut_detection,cut_detection_model_facing_2026-07-20_22-18-25-460589_0c0da040.npz,232,59,short/v_100k/other
6NlzjzH4ZUc,scene_classification,scene_classification_features.npz,232,59,short/v_100k/other
